symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,shap_ret_1d,shap_ret_3d,shap_ret_5d,shap_vol_20d,shap_vol_zscore,prediction,base_value
MSFT,2025-12-03 00:00:00-05:00,-0.025040793905452774,-0.029023797272131335,0.001551438745264866,0.014270870954951744,1.6327182552159807,-8.175963041842241e-05,-3.204943158995716e-05,1.6880860405485033e-05,-0.00018106914153072658,-0.00017000419941363076,0.00040133534072232726,0.00084933688326958
BP,2025-12-03 00:00:00-05:00,0.02420244921185999,0.03157903746624657,0.043429619260277885,0.011630309510192071,-0.5469520713420246,-0.00015588082196314962,1.372138463045859e-05,-5.8953911003570754e-05,-2.5130199440898704e-05,2.013217447045317e-06,0.0006251065529394648,0.00084933688326958
SHEL,2025-12-03 00:00:00-05:00,0.015684203305417643,0.01830020557066825,0.031868126340252934,0.00975961190163488,-0.3403832748607952,-0.00018188964095119275,1.37213846304586e-05,-4.3807904040786346e-05,1.1361578378181257e-05,-8.618463024518132e-05,0.0005625376710410592,0.00084933688326958
HSBC,2025-12-03 00:00:00-05:00,0.00013891855875658443,0.01194489081474992,0.03596604694530625,0.012873247501338721,-0.9669949972550248,3.1264173883152916e-05,3.96631790630631e-06,-1.7100324513507604e-05,-3.6433809976020366e-05,2.930548839911538e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-03 00:00:00-05:00,-0.00712816145749029,0.019006590198894502,0.025923358645833616,0.010105065773897071,-0.2822664919811105,2.6590400994205717e-05,1.7980258249883342e-05,-5.4250930202911596e-05,-1.4555076212840267e-05,3.5237192870709416e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-03 00:00:00-05:00,0.039716263810266605,0.03109901189094688,0.04865161630463044,0.01612044699952436,0.9603991644082085,-0.00026961641846326385,2.523476960484671e-05,-0.0001252978103082583,-2.6364573881963452e-05,-7.494620166455262e-05,0.00037834664855638844,0.00084933688326958
LNG,2025-12-03 00:00:00-05:00,-0.003918157827850655,0.0,0.01732469371096057,0.009024423089957389,-0.5244059745077666,3.3747812592965274e-05,-3.5234532409631846e-05,2.6789656198184854e-06,-1.4722254404731868e-05,2.453185430062659e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-03 19:00:00-05:00,0.0,-0.014972695890684729,0.00046089519214076446,0.013411586817949102,-0.1268219908747839,4.570637284736418e-05,1.5414702782440162e-06,-2.0926268766301054e-06,-1.9312879534441667e-05,-1.4840491015489644e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-04 00:00:00-05:00,-0.003972762935419039,0.03427125184685598,0.034151831705547586,0.015908631637156452,-0.10777497343389826,4.600548541694028e-05,1.5627690434153854e-05,-5.7514563031636496e-05,-2.7682085059913445e-05,3.4565317939502374e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-04 00:00:00-05:00,0.02116050235556166,0.01928751433029463,0.017365056610756602,0.02571293040021083,-0.7786173835100881,-9.252046651010446e-05,1.4149578085313586e-05,1.4669301595504128e-05,9.250002888399857e-05,-3.488120804800397e-05,0.0008432541172762874,0.00084933688326958
JPM,2025-12-04 00:00:00-05:00,0.012719078903172587,0.023242288187186322,0.027499730954573254,0.014119722859705183,0.7792330997031848,2.8678686193248607e-06,4.6605807894950813e-05,-0.0003167408379925645,-8.428143181478026e-05,-0.00023310664723913418,0.00026468164273737613,0.00084933688326958
SHEL,2025-12-04 00:00:00-05:00,-0.008253497389684838,0.0025568893506748847,0.01484806270964989,0.009669814730231608,-0.47335381892903927,2.5398729242419946e-05,-3.084749218911042e-05,2.063330883436236e-06,-1.4531616758847035e-05,2.891889452114804e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-04 00:00:00-05:00,-0.012141410394363561,-0.008477548020987435,0.011349394893190201,0.010627211701700551,-0.2343315011687791,2.42628827686467e-05,-6.183402855800329e-07,-3.144411288450123e-06,-1.0623469629469915e-05,1.1251841338999613e-06,0.0008603387289686266,0.00084933688326958
MSFT,2025-12-04 00:00:00-05:00,0.006509922508618482,-0.012121448853305461,-0.009598359757176933,0.014215505006241084,-0.6142071127101233,4.576902215426752e-05,1.5414702782440162e-06,8.707233103841136e-06,-3.6368206113265596e-05,-8.64767372404028e-06,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-04 00:00:00-05:00,-0.00416613029937507,0.00490468709539682,0.01601016186033566,0.012541445863443784,-1.1252562700724136,3.55676336476841e-05,2.831509243052065e-06,2.7988184807983855e-05,-3.477196198567389e-05,-2.0613520013999472e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-04 00:00:00-05:00,-0.0002685858157802645,0.019720658827816928,0.03618144241633314,0.011291217637641788,0.8735198912712899,5.612428825094102e-06,4.2695815182707426e-05,-0.0003240353182522496,-7.59773493573444e-05,-0.00023295081693041066,0.00026468164273737613,0.00084933688326958
LNG,2025-12-04 00:00:00-05:00,-0.002686428088585213,-0.013242244589644292,0.010253174008406862,0.008949190352169508,0.620382725953552,9.307197666478633e-05,6.17813737212583e-05,3.2636468454082183e-05,-3.425604465109031e-05,4.729813558519072e-05,0.0010498687930438066,0.00084933688326958
AZN,2025-12-04 00:00:00-05:00,-0.009025863605906403,-0.005413144961788574,-0.03525504635969068,0.015170897029236876,-0.24648858584791294,2.6428076124859852e-05,1.1029689815755036e-05,-2.1677368407093586e-06,-1.993729584089736e-06,-2.2294453816769158e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-04 19:00:00-05:00,-0.013588232522028343,-0.025261763375466706,-0.03121468680043271,0.01372860769308162,-0.9285541623187513,1.8263984462011258e-05,-4.852973102015286e-06,2.5925350606834187e-05,-4.57024030280469e-05,1.7367886760263355e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-05 00:00:00-05:00,0.0016723554197761725,0.03731758496147641,0.028720213485151636,0.015882336818294308,-0.35371925348233324,4.600548541694028e-05,1.5627690434153854e-05,-5.7514563031636496e-05,-2.7682085059913445e-05,3.4565317939502374e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-05 00:00:00-05:00,-0.019999971325765475,-0.012844739859409149,-0.010302216909581108,0.010641274947364348,0.5101467913377981,-2.459653108854173e-05,2.2057206373706484e-05,1.2435298032475516e-05,-2.715730817874359e-05,-3.296120694003075e-05,0.0007991143414684454,0.00084933688326958
HSBC,2025-12-05 00:00:00-05:00,-0.009900977458335958,-0.01388888888888884,-0.002248505535063283,0.012285545946128781,-0.9492314850901787,1.8263984462011258e-05,-4.852973102015286e-06,2.5925350606834187e-05,-4.57024030280469e-05,1.7367886760263355e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-05 00:00:00-05:00,-0.0052895691726206895,0.005291258016965061,0.030622388080032037,0.024475915170230688,-1.0551695352126884,2.651249554149577e-05,3.7901883846330978e-06,5.165640952445004e-07,-2.4090738427701772e-05,-1.2811275586963867e-05,0.0008432541172762874,0.00084933688326958
JPM,2025-12-05 00:00:00-05:00,-0.0033533586391752968,0.02325588110452448,0.006260490983152067,0.014101775535788477,-0.7621439814201244,3.829486940280251e-05,2.5147039317426788e-05,9.939028829848765e-06,-3.299694767867664e-05,-2.9382144172354845e-05,0.0008603387289686266,0.00084933688326958
LNG,2025-12-05 00:00:00-05:00,-0.010630069841072398,-0.017154034589213496,-0.01328794101145292,0.00890218379713979,0.5930253275024039,-2.459653108854173e-05,2.2057206373706484e-05,1.2435298032475516e-05,-2.715730817874359e-05,-3.296120694003075e-05,0.0007991143414684454,0.00084933688326958
AZN,2025-12-05 00:00:00-05:00,0.0016661282673859912,0.00011092532365042373,-0.027394314949169773,0.013787726614977602,-0.01613750557653304,3.557949645082796e-05,-3.34847345617798e-05,-6.808584661474621e-06,-1.9467799804628693e-05,3.51834682761018e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-05 00:00:00-05:00,-0.03760402171354815,-0.01457642382838642,-0.007479131703009623,0.014462112103388864,2.6181068515598205,1.3254670083394143e-05,-0.00015996740677530504,9.378659801169576e-06,-5.377176441735926e-05,0.0002003009131095223,0.0008585319550710018,0.00084933688326958
MSFT,2025-12-05 00:00:00-05:00,0.004824905045104577,-0.013959176199776824,-0.017987451327934223,0.013689857813801543,-0.5148897399751864,4.562448683735354e-05,1.5414702782440162e-06,7.0948978450848856e-06,-1.951670211852286e-05,-2.3742307143112797e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-05 00:00:00-05:00,-0.00684009028940924,-0.025891902578345616,-0.00025105728056806775,0.010788254418502678,0.15059228199940147,1.5471829278656942e-05,-6.183402855800329e-07,2.851708235472866e-07,-3.991709854772826e-05,3.578028443015064e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-07 19:00:00-05:00,0.007938352176781516,-0.005757748520466843,-0.020644235393539545,0.01372163496664856,-0.6574742749924432,4.585754792117688e-05,1.1165093403629983e-05,8.707233103841136e-06,-3.614785650083618e-05,-1.8580172228765017e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-08 00:00:00-05:00,0.01721396484079296,0.03324424301053064,0.03134909127887764,0.02482171261271172,-0.0753965950993087,-8.431020546879708e-05,1.1763967543584272e-05,-1.8563678887869984e-05,0.00011782826581103326,-3.2801114991242595e-05,0.0008432541172762874,0.00084933688326958
BP,2025-12-08 00:00:00-05:00,-0.0013955637511152696,-0.03920523183043079,-0.019994510429921952,0.013642828862679132,0.6363637439186843,0.00015822885448987694,5.306558985114103e-05,2.8387535783045064e-05,-6.697548618088699e-05,2.782541583105077e-05,0.0010498687930438066,0.00084933688326958
HSBC,2025-12-08 00:00:00-05:00,0.00028164286009024764,-0.013748166418480867,-0.004764629545642607,0.012264607687519361,-1.1930535624164698,4.4051425548095015e-05,1.5414702782440162e-06,2.9020132161280526e-05,-3.680114014999569e-05,-2.6810042138577034e-05,0.0008603387289686266,0.00084933688326958
MSFT,2025-12-08 00:00:00-05:00,0.01626787253081341,0.027819014342232995,0.008793193214381212,0.014239825009258005,-0.6079507508165768,-0.00019919436221564255,1.9582783061866827e-05,-8.936860669093785e-07,-8.934763482750482e-06,-9.735918352508509e-05,0.0005625376710410592,0.00084933688326958
BLK,2025-12-08 00:00:00-05:00,-0.009457557011249396,-0.011742789328495817,0.026202883206521532,0.015791186977568192,-0.10562642248953971,3.9728076248832e-05,-1.5421662534736614e-06,-5.2089672350584396e-05,-2.501709907100643e-05,4.992270712527921e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-08 00:00:00-05:00,-0.00319242461710445,-0.022030545073062346,-0.018403360447731942,0.01074218132950074,-0.7894690419572477,4.065449030997488e-05,2.9744943777780043e-06,9.371082761528364e-06,-2.823601618190158e-05,-1.3762205568332911e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-08 00:00:00-05:00,0.012197809607436438,0.004733079938336715,0.008395958510993617,0.013855960928557384,1.3608979532104883,3.717539672348e-05,-2.3181925025170788e-05,4.7724122539086645e-05,-6.310434099062389e-05,-6.976070984446997e-05,0.0007781894266718808,0.00084933688326958
LNG,2025-12-08 00:00:00-05:00,-0.023773636694089828,-0.03674567502352388,-0.04694099992902556,0.010293110632440428,1.7878587912608905,-2.6419612273655616e-05,2.2057206373706484e-05,4.4583456576338365e-05,-2.7852804031072695e-05,-6.259078844645055e-05,0.0007991143414684454,0.00084933688326958
JPM,2025-12-08 00:00:00-05:00,0.0005395609073770569,0.009867659901621861,0.02036123996314476,0.014092702574727514,-0.31746243784791944,3.722258094695327e-05,2.831509243052065e-06,-3.1245742299267694e-06,-1.7283701370119867e-05,-8.6439688909121e-06,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-08 00:00:00-05:00,-0.004246064633854352,-0.032215198480539886,-0.0216660027351242,0.009705340115807927,-0.41487619440170537,4.0591841003071543e-05,2.9744943777780043e-06,-1.4287772189428768e-06,-1.1180689603077646e-05,-1.9955022859782275e-05,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-08 19:00:00-05:00,-0.003243002566981068,-0.008982078694215967,-0.0207101203316874,0.013136297373180473,0.007043879731513158,4.570637284736418e-05,1.5414702782440162e-06,-2.0926268766301054e-06,-1.9312879534441667e-05,-1.4840491015489644e-05,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-09 00:00:00-05:00,-0.003238464353849224,-0.012829426588913728,-0.01680554283989799,0.012006514211909711,-1.122375700910356,4.4051425548095015e-05,1.5414702782440162e-06,2.9020132161280526e-05,-3.680114014999569e-05,-2.6810042138577034e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-09 00:00:00-05:00,-0.006428159588686477,-0.04512490802665392,-0.022277265118098244,0.013225694026973133,-0.48496920255210363,1.9837045751269784e-05,-4.852973102015286e-06,4.000116290638554e-06,-2.841796499657407e-05,2.0435621755727582e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-09 00:00:00-05:00,-0.002063189859432324,-0.026174455681103215,-0.019064305708068385,0.009106355964448875,-1.4237867979058862,3.893689370380238e-05,2.9744943777780043e-06,2.9683981818967754e-05,-2.8668950218631668e-05,-3.1924573982869665e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-09 00:00:00-05:00,-0.002555046727945598,-0.01254014741065912,-0.03148261535610308,0.010764938617716576,-1.3358355811938887,3.893689370380238e-05,2.9744943777780043e-06,2.9683981818967754e-05,-2.8668950218631668e-05,-3.1924573982869665e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-09 00:00:00-05:00,-0.0031258519079242486,0.00867050003028802,0.01939982177186894,0.020678454693704967,-0.9489244272670582,3.171565762552404e-05,3.1352375382898526e-06,4.878096354349616e-05,0.00020085522851004758,-2.3435946447194232e-05,0.001110388024039743,0.00084933688326958
JPM,2025-12-09 00:00:00-05:00,-0.046635519653933755,-0.04931981942797026,-0.023937827662178113,0.017398492046099,3.1978773600183605,2.5348377888354413e-05,-0.00015370836698292068,1.1863588147016508e-05,-3.858313637344581e-05,0.0001642746091224173,0.0008585319550710018,0.00084933688326958
MSFT,2025-12-09 00:00:00-05:00,0.002036576967077819,0.02325096240106661,0.004122426558514025,0.013550775567604294,-1.6708378048922146,3.6577272796630004e-05,2.5147039317426788e-05,3.0251927887288156e-05,-3.342988171540673e-05,-4.754451258689159e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-09 00:00:00-05:00,0.008747517835492769,0.0008782603033070657,0.036495231400465844,0.015928180276722527,-0.8044068551190872,4.494738753366928e-05,-1.862247198772241e-05,-2.8280845104687125e-05,-4.623421791964305e-05,5.9191993177429854e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-09 00:00:00-05:00,-0.01599473163888554,-0.0023325456772187447,-0.003881540215464385,0.012554608157801279,-0.7367077095523512,2.4057099968855063e-05,-2.5676782644831616e-05,3.005742066422625e-06,-3.9568451175898675e-05,4.9184237484499367e-05,0.0008603387289686266,0.00084933688326958
LNG,2025-12-09 00:00:00-05:00,-0.010358574698420497,-0.04415581022264048,-0.0504587042249085,0.009400505499712625,0.3304115650838481,-2.459653108854173e-05,2.2057206373706484e-05,1.2435298032475516e-05,-2.715730817874359e-05,-3.296120694003075e-05,0.0007991143414684454,0.00084933688326958
BATS.L,2025-12-09 19:00:00-05:00,0.022310018694202238,0.027083803193812317,0.01312754965640539,0.01398096930603069,-0.31738918718356757,-0.00019925701152254588,1.9582783061866827e-05,-1.1693546047380616e-05,8.120563096073442e-06,-0.00010355200081653445,0.0005625376710410592,0.00084933688326958
JPM,2025-12-10 00:00:00-05:00,0.03194556627869294,-0.015648920513288367,-0.006471747842357822,0.019017106688716624,2.6500744243154872,0.00013252181766729257,-0.0001560147778439069,2.1115291731205047e-05,-3.901475805054918e-05,5.0587498297379604e-05,0.0008585319550710018,0.00084933688326958
HSBC,2025-12-10 00:00:00-05:00,0.04647550322047955,0.0433803074796435,0.028746002408222893,0.015957086375021808,1.3570305150335351,-0.00027743044612155957,2.5234769604846773e-05,-0.00010309419249739826,-3.761397539019847e-05,-7.808639030888184e-05,0.00037834664855638844,0.00084933688326958
BP,2025-12-10 00:00:00-05:00,0.00928275212761931,0.0013954572845489288,-0.036519885850003986,0.013336392885547325,-0.32174958898621253,3.557949645082796e-05,-3.34847345617798e-05,-6.808584661474621e-06,-1.9467799804628693e-05,3.51834682761018e-05,0.0008603387289686266,0.00084933688326958
LNG,2025-12-10 00:00:00-05:00,-0.02923710508707711,-0.06213232839519012,-0.07459465869202342,0.010970870122177312,1.2848654972129567,1.0138792677614814e-05,3.957254073365973e-06,0.00032395525265002006,-2.5192040330723907e-05,-3.60246001572455e-05,0.0011261715421826111,0.00084933688326958
AZN,2025-12-10 00:00:00-05:00,0.01881543583999412,0.014748301469881042,0.007264762500765354,0.012584237979038836,0.5037354440323842,-1.9350508408488485e-05,1.3066335704993545e-05,1.035804967674277e-05,6.580595546645417e-06,3.3052405423288936e-05,0.0008930437612127618,0.00084933688326958
NVDA,2025-12-10 00:00:00-05:00,-0.006433488855235314,0.007510526230377401,0.023387887879595004,0.019766186462149744,-0.6566390103438788,2.6734295081384605e-05,2.9968441503520228e-06,-1.6117456254454385e-05,-0.00026922165864930344,-3.351542009964072e-05,0.0005602134874979182,0.00084933688326958
SHEL,2025-12-10 00:00:00-05:00,0.004548507067942298,-0.001780644829593614,-0.029819028371454448,0.00904916415465228,-0.6635693845635993,3.389234790987925e-05,-3.5234532409631846e-05,4.291300878574734e-06,-3.157375839947461e-05,3.962648771969911e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-10 00:00:00-05:00,0.01124784245340682,0.01044615618455147,0.008115004978164864,0.016120943266618545,0.7487500980031041,4.9078053288407175e-05,-3.8912072347424204e-05,4.498070971755801e-05,-6.136081326084004e-05,-6.493333399539911e-05,0.0007781894266718808,0.00084933688326958
AAPL,2025-12-10 00:00:00-05:00,0.00577244442526248,0.0,-0.018898452340434635,0.00974039991797927,-1.1361023344476993,3.217475130370675e-05,-3.5234532409631846e-05,2.460419993601412e-05,-3.20066924362047e-05,2.1464119305162364e-05,0.0008603387289686266,0.00084933688326958
MSFT,2025-12-10 00:00:00-05:00,-0.027356594763681685,-0.009520668243749308,0.0017373548933048433,0.014647200700987274,1.6086989339053506,3.6216044352837224e-08,4.792340542493848e-05,5.782694931141479e-05,4.539374080744238e-05,-1.1240773486830615e-05,0.0009892764213708975,0.00084933688326958
BATS.L,2025-12-10 19:00:00-05:00,-0.0034099078716517406,0.015519986751065362,0.009672878049844957,0.012864728266823468,-1.065924385095886,3.55676336476841e-05,2.831509243052065e-06,2.7988184807983855e-05,-3.477196198567389e-05,-2.0613520013999472e-05,0.0008603387289686266,0.00084933688326958
NVDA,2025-12-11 00:00:00-05:00,-0.015507705530775517,-0.024899004580926087,-0.013360301787519901,0.01993236859892403,-0.38672728760705305,2.5177021097164603e-05,1.4060666903690692e-06,-2.5965133321299434e-05,-0.0002461497915183739,-4.359155871952239e-05,0.0005602134874979182,0.00084933688326958
LNG,2025-12-11 00:00:00-05:00,-0.006790718644577254,-0.04581671717340985,-0.07840302198895077,0.010608889975915258,-0.30407384308979785,2.5107027457355978e-05,-2.3550651661876353e-06,0.00024944675633676395,3.7251963104620225e-06,9.107439746377515e-07,0.0011261715421826111,0.00084933688326958
SHEL,2025-12-11 00:00:00-05:00,-0.0002743776594402725,0.0022008757747717933,-0.02201341462615347,0.008962176025629227,-0.47734291239081794,3.3747812592965274e-05,-3.5234532409631846e-05,2.6789656198184854e-06,-1.4722254404731868e-05,2.453185430062659e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-11 00:00:00-05:00,-0.0026902934331158868,0.0005037393338385154,-0.009511981872537656,0.009630497582922224,-1.013355698850848,3.217475130370675e-05,-3.5234532409631846e-05,2.460419993601412e-05,-3.20066924362047e-05,2.1464119305162364e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-11 00:00:00-05:00,-0.013331889326009705,-0.010845726084672935,0.0028879500139487035,0.012415562205268465,0.8934066895520193,-8.175963041842241e-05,-3.204943158995716e-05,1.6880860405485033e-05,-0.00018106914153072658,-0.00017000419941363076,0.00040133534072232726,0.00084933688326958
MSFT,2025-12-11 00:00:00-05:00,0.010259954210878552,-0.01537613124087811,0.005469605072046413,0.014845890705489778,-0.14184527685979018,3.814678982788703e-05,3.659565341319501e-06,-1.1114175005778328e-06,-7.293017934615262e-06,-2.240007403496677e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-11 00:00:00-05:00,-0.009754801516140166,-0.006987143894053305,-0.04566212151066107,0.013199095604895803,-0.17889304286633723,2.000745752818978e-05,4.770650023370681e-06,-5.1874084310764365e-06,-2.7993792800063464e-05,1.9404939378626e-05,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-11 00:00:00-05:00,0.015658693359110742,0.059419901720244805,0.04922603297119865,0.01606229630593274,0.3965430360784495,-0.00020897218531604713,2.679624341617295e-05,3.8686435446020626e-05,-0.00012587285633321,4.513203245694841e-05,0.0006251065529394648,0.00084933688326958
BLK,2025-12-11 00:00:00-05:00,0.017058023850449855,0.03749453452547735,0.029401020998986116,0.01648404911112127,0.3988197938971708,-0.00018734722226393266,2.6796243416172664e-05,-0.00014905667477327857,-0.00031928285449290915,-5.586094981125854e-05,0.00016458542534437417,0.00084933688326958
JPM,2025-12-11 00:00:00-05:00,0.023443333086530904,0.006884274324526762,0.004049283840017459,0.01946506967337173,0.11352928821070878,-0.00024785962169645876,3.3439732269703895e-06,-3.9021032105251554e-05,-0.00041143578276594053,1.0221005415475254e-05,0.00016458542534437417,0.00084933688326958
BATS.L,2025-12-11 19:00:00-05:00,-0.03330287824022582,-0.015105737095416738,-0.010506669415326741,0.014513176802716242,-0.5228743824375047,1.9837045751269784e-05,-4.852973102015286e-06,4.000116290638554e-06,-2.841796499657407e-05,2.0435621755727582e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-12 00:00:00-05:00,0.0008991835452922814,0.003968562423631639,-0.0017935289554106282,0.009608396671735412,-0.34731358065186463,3.547278309910122e-05,1.0817113952000202e-06,-2.8245486703486535e-06,-1.2334333386141851e-05,-1.0393766738764134e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-12 00:00:00-05:00,-0.005094684680566286,0.00011135756250779671,-0.003881109702114416,0.01230808453419815,-0.2943091077311047,3.557949645082796e-05,-3.34847345617798e-05,-6.808584661474621e-06,-1.9467799804628693e-05,3.51834682761018e-05,0.0008603387289686266,0.00084933688326958
BP,2025-12-12 00:00:00-05:00,-0.007599225078527172,-0.008157550541520675,-0.015908553736870057,0.013122881184692877,-0.0678323761827197,2.000745752818978e-05,4.770650023370681e-06,-5.1874084310764365e-06,-2.7993792800063464e-05,1.9404939378626e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-12 00:00:00-05:00,-0.007274207725185944,-0.0030324081522943303,-0.009313796538547692,0.008987217779773854,-0.30320035839787185,2.5480615252430586e-05,-3.084749218911042e-05,-7.1241938382787545e-06,-1.4327794174765844e-05,3.78207106487712e-05,0.0008603387289686266,0.00084933688326958
LNG,2025-12-12 00:00:00-05:00,-0.011691051262043284,-0.047101452057440873,-0.07939132499017054,0.01065125621583249,1.1866901328656096,1.0138792677614814e-05,3.957254073365973e-06,0.00032395525265002006,-2.5192040330723907e-05,-3.60246001572455e-05,0.0011261715421826111,0.00084933688326958
MSFT,2025-12-12 00:00:00-05:00,-0.01021780550795981,-0.027417565415213563,-0.00958275694949784,0.014656331678887762,-0.6470573541803506,2.6402199664853833e-05,1.4060666903690692e-06,8.632123139761883e-06,-1.9269405775343103e-05,-6.169138020595054e-06,0.0008603387289686266,0.00084933688326958
HSBC,2025-12-12 00:00:00-05:00,-0.0033227007854605972,0.05933037002293551,0.056197153010838496,0.016042257046318658,-0.09385040790414184,6.765452916709923e-05,1.5627690434153895e-05,-7.281228726857729e-05,-1.9086731968200336e-05,4.544252766747408e-05,0.0008861626113015299,0.00084933688326958
NVDA,2025-12-12 00:00:00-05:00,-0.032664503634346365,-0.05379249003934439,-0.040513125603228506,0.01967253607684328,-0.04172645514277815,2.5177021097164603e-05,1.4060666903690692e-06,-2.5965133321299434e-05,-0.0002461497915183739,-4.359155871952239e-05,0.0005602134874979182,0.00084933688326958
JPM,2025-12-12 00:00:00-05:00,0.0035919305003753177,0.05993138352817051,0.011046159459952465,0.017769254055234916,-0.09299750375802164,4.96801181694973e-05,2.2560733766724055e-05,-1.328440497557887e-06,-2.342999160963254e-05,-3.64805741299845e-05,0.0008603387289686266,0.00084933688326958
BLK,2025-12-12 00:00:00-05:00,-0.011571553397509704,0.01659641584052829,0.015790489386762196,0.015865931872330243,-0.34968511512722766,4.186837865956807e-05,2.9968441503520228e-06,-4.030984767330925e-06,-2.303445124445287e-05,-6.797941099089685e-06,0.0008603387289686266,0.00084933688326958
BATS.L,2025-12-14 19:00:00-05:00,0.013921686638004083,-0.023187062687863524,-0.004632828489191554,0.014082162781623043,-0.5528882365652037,3.4114358902470534e-05,1.5414702782440162e-06,2.2260984194904828e-05,-3.6651671166189607e-05,-1.0263296510382953e-05,0.0008603387289686266,0.00084933688326958
JPM,2025-12-15 00:00:00-05:00,0.004709253113091227,0.03195643597359554,0.015259637322731168,0.01710369301060867,0.42371843548641236,6.271152008157774e-05,0.00011286967484008202,3.8451005963750125e-05,-4.510417186810204e-05,6.723147205126014e-05,0.0010854963843381466,0.00084933688326958
NVDA,2025-12-15 00:00:00-05:00,0.007256250615185866,-0.04075528100399484,-0.0499057376088643,0.019224632533651725,-0.6307145141023743,5.224364275909125e-05,3.659565341319501e-06,8.777377466898008e-06,-3.915217600926719e-05,-1.4526563858994961e-05,0.0008603387289686266,0.00084933688326958
AAPL,2025-12-15 00:00:00-05:00,-0.014984955605960026,-0.01675160860959579,-0.013602609297268753,0.010240746539244137,0.7095027404328742,-2.6419612273655616e-05,2.2057206373706484e-05,4.4583456576338365e-05,-2.7852804031072695e-05,-6.259078844645055e-05,0.0007991143414684454,0.00084933688326958
LNG,2025-12-15 00:00:00-05:00,-0.002798895107671062,-0.02114976804521229,-0.05961155895808312,0.010107135596706895,0.7881852646512564,4.499669180295371e-05,1.289892748938782e-05,0.0002613458144436374,-2.662674962612364e-05,-1.578002519682414e-05,0.0011261715421826111,0.00084933688326958
HSBC,2025-12-15 00:00:00-05:00,0.0038671946097954546,0.016198662507850292,0.059983136265697956,0.01589005314084837,0.1429547852718588,6.653464539239503e-05,2.5919168423087075e-06,-6.383291740992823e-05,-5.111212124867908e-05,8.264420445585318e-05,0.0008861626113015299,0.00084933688326958
BP,2025-12-15 00:00:00-05:00,-0.0002835598981607568,-0.017558557674489217,-0.014812710938479579,0.01258104496219789,-0.2593761189358882,4.570637284736418e-05,1.5414702782440162e-06,-2.0926268766301054e-06,-1.9312879534441667e-05,-1.4840491015489644e-05,0.0008603387289686266,0.00084933688326958
SHEL,2025-12-15 00:00:00-05:00,-0.0013825310602737506,-0.008918687170420991,-0.006464836465443047,0.008719443655003812,-0.041295293540638434,4.0591841003071543e-05,2.9744943777780043e-06,-1.4287772189428768e-06,-1.1180689603077646e-05,-1.9955022859782275e-05,0.0008603387289686266,0.00084933688326958
AZN,2025-12-15 00:00:00-05:00,0.01925855162279433,0.0005463383367521057,0.003067471330426841,0.01295422625102691,1.141923091762489,0.00012952172783251367,-6.902753843318126e-05,2.2203762452453208e-05,6.70667021200147e-09,-3.8997780578814774e-05,0.0008930437612127618,0.00084933688326958
BLK,2025-12-15 00:00:00-05:00,-0.006363047919007547,-0.001107619986061792,0.01896387476511685,0.01571260784100501,-0.576489404948416,4.0287943470346115e-05,-3.331939965447984e-05,3.084864781592435e-06,-4.2273876257785624e-05,4.322231335937356e-05,0.0008603387289686266,0.00084933688326958
