symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore
BLK,2025-03-10 23:00:00-05:00,-0.005342812655355189,-0.04616368089735279,-0.038296797711860564,0.014806671220188725,0.23174139780460423
BLK,2025-03-11 23:00:00-05:00,-0.00034050830050225134,-0.0389261561437283,-0.05486000055457685,0.014754524952991404,-1.045605692364527
BLK,2025-03-12 23:00:00-05:00,-0.010548733880333505,-0.01617030291483057,-0.05654680946226942,0.014622247227948634,-0.9815156451317818
BLK,2025-03-13 23:00:00-05:00,0.0313618087323595,0.020134764801921,-0.01924120382951744,0.016453361829291163,-1.1976799293482692
BLK,2025-03-16 23:00:00-05:00,0.031549462027695485,0.0526779133944375,0.04669712205698762,0.018063109774113413,0.08025546124941953
BLK,2025-03-17 23:00:00-05:00,0.0006470929927657743,0.06458916165400974,0.05300041638095321,0.018035077419497038,0.7650351835036276
BLK,2025-03-18 23:00:00-05:00,-0.0014499933245247787,0.030720262739642124,0.05183173024135801,0.017903692837884948,0.6959843860040982
BLK,2025-03-19 23:00:00-05:00,-0.003196714288192015,-0.003997983258093529,0.05964726169112544,0.017882024371147533,-1.0289966266573605
BLK,2025-03-20 23:00:00-05:00,-0.0025572106744782275,-0.007187412315728059,0.0247980014903042,0.01758378759507829,4.134340633796925
BLK,2025-03-23 23:00:00-05:00,0.012367043815755485,0.0065502355793860545,0.005741131634829033,0.017070432409211578,-0.4508803097484665
BLK,2025-03-24 23:00:00-05:00,0.010358038416336646,0.02023752947531343,0.015501512999987144,0.017172982567562268,-0.49911178406239654
BLK,2025-03-25 23:00:00-05:00,-0.005382758639780216,0.017347408752216076,0.011501984582564795,0.01719084422724771,-0.40168518352735044
BLK,2025-03-26 23:00:00-05:00,-0.0003098559000518364,0.004608144711894857,0.01443141211422394,0.01701913102944651,-0.5771065364950401
BLK,2025-03-27 23:00:00-05:00,-0.02194348378685107,-0.027509551251387765,-0.005285051445871214,0.01588701697479395,-0.44522346967160864
BLK,2025-03-30 23:00:00-05:00,-0.0002324282417065504,-0.022473797886428448,-0.01766483334020219,0.01569964105897359,0.15462287512031586
BLK,2025-03-31 23:00:00-05:00,-0.0025356407373876566,-0.02465023526715482,-0.03020089875339438,0.015333829021467158,-0.34836585907522677
BLK,2025-04-01 23:00:00-05:00,0.01881193920436064,0.015992397921337886,-0.006609917973599999,0.015434313917620339,-0.5043060078992981
BLK,2025-04-02 23:00:00-05:00,-0.07713344137204103,-0.06215661084823043,-0.08294936007372289,0.023139200461413014,-0.1091871115058979
BLK,2025-04-03 23:00:00-05:00,-0.07326086496825057,-0.1286544093662907,-0.13106584053433368,0.02793332934961693,0.5658447533475839
BLK,2025-04-06 23:00:00-05:00,-0.006224033580412014,-0.1500665892336307,-0.13627336145810376,0.02721235399014674,0.5701965673765027
BLK,2025-04-07 23:00:00-05:00,-0.002177392221585639,-0.08103423572985513,-0.13596314607702975,0.027221100783017742,0.6736538847018131
BLK,2025-04-08 23:00:00-05:00,0.09974015373579137,0.0905156722897591,-0.06732932153434901,0.035944954040956816,0.622460662040677
BLK,2025-04-09 23:00:00-05:00,-0.04269400557676972,0.05049550942218106,-0.032524016640752884,0.0371354461861189,0.03807273541963691
BLK,2025-04-10 23:00:00-05:00,0.023288803160381066,0.07730601028904927,0.06826970360346318,0.036799365397026586,-0.24069378643220707
BLK,2025-04-13 23:00:00-05:00,0.01271079714938983,-0.0079479913981928,0.08862389478438248,0.03612723829530079,-0.2361205318233156
BLK,2025-04-14 23:00:00-05:00,-0.0016967089137325253,0.034537327547620844,0.08914831999851769,0.03611838506057382,-0.6393907924866234
BLK,2025-04-15 23:00:00-05:00,-0.025505394350114785,-0.014793241238469479,-0.03489096130049951,0.03645683249919344,-0.5397008497490587
BLK,2025-04-16 23:00:00-05:00,0.0115502549320321,-0.01592226448931988,0.01979544661879551,0.03663071166134864,-0.1388568020883129
BLK,2025-04-20 23:00:00-05:00,-0.02486930502393414,-0.038764657286821214,-0.02819825691090383,0.03693446026676339,-0.6715779792603572
BLK,2025-04-21 23:00:00-05:00,0.038899304657384004,0.024763732263910043,-0.0030676497160283533,0.038041784651086416,-0.7602543730133292
BLK,2025-04-22 23:00:00-05:00,0.005996309029123514,0.019137237381914307,0.004614803629590769,0.03797101501704922,-0.8612603090599943
BLK,2025-04-23 23:00:00-05:00,0.0265757792137844,0.07290397992937914,0.05830572982799942,0.03856203918424325,-0.7086920311236243
BLK,2025-04-24 23:00:00-05:00,-0.009353139217495032,0.02307216385000488,0.0364361472803838,0.03859356151311666,-1.0802053670908942
BLK,2025-04-27 23:00:00-05:00,0.006665180677370985,0.023752388974459526,0.06995317329045214,0.03836457774992337,-0.5785974001737101
BLK,2025-04-28 23:00:00-05:00,0.007420164654055705,0.0046494580804388175,0.03753308638884145,0.03841152684475029,-1.099134666231131
BLK,2025-04-29 23:00:00-05:00,-0.006800553853504754,0.007238123733314783,0.024335057207678812,0.03843414684960415,0.21352347944798272
BLK,2025-04-30 23:00:00-05:00,0.002056310436473474,0.0026266303558957205,-0.00013089256559972728,0.038163455114458386,-1.0092114051484857
BLK,2025-05-01 23:00:00-05:00,0.01425543079163849,0.0094293727423993,0.023697457129254307,0.03389358811811985,-0.21285305779724345
BLK,2025-05-04 23:00:00-05:00,-0.009330556644655541,0.00685802703694538,0.0074310798513121945,0.029001436121180408,-1.0456298790465
BLK,2025-05-05 23:00:00-05:00,-0.0060400334165877645,-0.001277113387004536,-0.006029264057902273,0.02899737467560488,-0.7557063383145619
BLK,2025-05-06 23:00:00-05:00,0.005890818868304892,-0.009513627692822824,0.00667196441474438,0.028933168512653495,-0.5428992227088604
BLK,2025-05-07 23:00:00-05:00,0.008996603607472231,0.008810145786391166,0.013644225840871549,0.018911105054749664,-0.21666289319355334
BLK,2025-05-08 23:00:00-05:00,-0.0055996416955101935,0.00925711714467492,-0.006198881693235236,0.015884000755175185,0.1572223944682688
BLK,2025-05-11 23:00:00-05:00,0.03745775378253757,0.040929693463122474,0.0407373345574058,0.01707257193732421,0.8269566372045498
BLK,2025-05-12 23:00:00-05:00,0.0012003856442566185,0.03288673797089681,0.04831849948134481,0.016973660485977798,-0.11689834572735236
BLK,2025-05-13 23:00:00-05:00,0.008215405286395638,0.047236470141534204,0.05074113511934497,0.016946687199369388,0.24824353276342914
BLK,2025-05-14 23:00:00-05:00,0.016565648982197922,0.026147443619572552,0.05862332947002402,0.015598797936044715,2.3017774093568173
BLK,2025-05-15 23:00:00-05:00,0.006744110883580179,0.03182930267998496,0.07176429864235168,0.01555365564374355,0.38887435515491797
BLK,2025-05-18 23:00:00-05:00,0.003991067839578255,0.027506024996287737,0.03719093981712285,0.013748893468214434,-0.7240164323168738
BLK,2025-05-19 23:00:00-05:00,0.004075887135743805,0.014881847147223848,0.040169808120776196,0.01163035743178537,-0.49630478795283695
BLK,2025-05-20 23:00:00-05:00,-0.024937091628006613,-0.017055441561210083,0.005966575187251744,0.013526101063493721,0.2618738392510589
BLK,2025-05-21 23:00:00-05:00,-0.0030118554317034585,-0.02391156363556568,-0.013406807226057249,0.012556605207000582,-1.270831245382743
BLK,2025-05-22 23:00:00-05:00,-0.0069285606116202825,-0.03460927516553747,-0.02680580750663497,0.01244303570935411,-0.5647326094021621
BLK,2025-05-26 23:00:00-05:00,0.01883341217436274,0.00872704501373267,-0.012418743943727772,0.012917827401536389,0.946987841667104
BLK,2025-05-27 23:00:00-05:00,-0.010231115605779828,0.0014227826488730777,-0.026490715912081853,0.013245703254577761,-1.2822159834519373
BLK,2025-05-28 23:00:00-05:00,0.005189005696119686,0.013642252960397672,0.0035873797539101027,0.01305975929045299,-0.7977038463409759
BLK,2025-05-29 23:00:00-05:00,0.003656598167659064,-0.0014572321553137924,0.010299972989101125,0.01305619106299019,1.9300992872229827
BLK,2025-06-01 23:00:00-05:00,-0.001857325489227124,0.006990788076652432,0.015459187627607562,0.012849814379531574,-0.9101048289905153
BLK,2025-06-02 23:00:00-05:00,0.004151052216587292,0.005950974085036531,0.000825453459663672,0.012538424468973483,-0.6253414301188844
BLK,2025-06-03 23:00:00-05:00,0.006964396388913885,0.009266333988835251,0.01821305410149776,0.012363559714187839,-0.6471804919383479
BLK,2025-06-04 23:00:00-05:00,0.0017280863517008527,0.012891702943536254,0.014707292263962168,0.012364530893577464,-0.6828571831323599
BLK,2025-06-05 23:00:00-05:00,0.0036429935140345204,0.012379221834954102,0.014693537817205504,0.012302998186852217,0.009693354206157712
BLK,2025-06-08 23:00:00-05:00,-0.0002123321225792063,0.005163901361021406,0.016365807905956098,0.01215149761937036,-0.8810550982643998
BLK,2025-06-09 23:00:00-05:00,0.003094488107031612,0.006534989721154183,0.015296391474590942,0.009209578909331566,-0.5446524179537545
BLK,2025-06-10 23:00:00-05:00,0.0014114803048796976,0.004297046409085681,0.009697528513299636,0.009208682456801091,0.2214960698070878
BLK,2025-06-11 23:00:00-05:00,-0.005084093002572843,-0.0005966877504647305,0.002831153544369691,0.009220542172639566,-0.15562880287692182
BLK,2025-06-12 23:00:00-05:00,-0.016625321499619816,-0.02024393262268931,-0.01742076656755953,0.009331531350165378,0.6241738330348644
BLK,2025-06-15 23:00:00-05:00,0.010578085284385974,-0.011275554465902116,-0.00681607478669255,0.009520676297306123,-0.21193245578213
BLK,2025-06-16 23:00:00-05:00,-0.0131555418018664,-0.019296773829881042,-0.022905554572599796,0.00989940890387848,0.3630897093273083
BLK,2025-06-17 23:00:00-05:00,0.01066882843359318,0.007923228352697542,-0.013873000408950897,0.01018085365216794,0.5478010221836604
BLK,2025-06-19 23:00:00-05:00,-0.0051861912358162066,-0.007799634347630424,-0.013974196724844234,0.008518792138740145,1.5761038215234242
BLK,2025-06-22 23:00:00-05:00,0.012171070625333735,0.01766443337068746,0.014899828910769797,0.008869775881547233,0.2934043501821948
BLK,2025-06-23 23:00:00-05:00,0.018929320112792247,0.02598210217333996,0.023286777848177564,0.009494289104364045,0.5686851154949588
BLK,2025-06-24 23:00:00-05:00,0.013045203669506789,0.04478470091666864,0.050455067833384826,0.009045682766713718,0.42390015709627815
BLK,2025-06-25 23:00:00-05:00,0.012484333979403628,0.045108058073564994,0.05234204302013512,0.008833684263468398,0.16404167806878242
BLK,2025-06-26 23:00:00-05:00,0.016521293890935818,0.04263816388283148,0.07530483168055113,0.00931303201903866,1.134674831791984
BLK,2025-06-29 23:00:00-05:00,0.0013647338563147482,0.03061648552612839,0.06382445402728121,0.009329574908840703,-0.5614918245960868
BLK,2025-06-30 23:00:00-05:00,0.004784329874917059,0.022778585321280298,0.04905622013706079,0.009237917466002206,-1.0997320543725984
BLK,2025-07-01 23:00:00-05:00,0.015460889588571058,0.02171165360154248,0.05155777715555554,0.009583245892185632,-0.906396443404664
BLK,2025-07-02 23:00:00-05:00,0.010816754094257863,0.03135573122947477,0.049825842607629234,0.009670963849733911,-1.9703811891266778
BLK,2025-07-06 23:00:00-05:00,-0.00571089966970284,0.02058295659557885,0.026865249968713423,0.009935647836583905,-0.2893330050673144
BLK,2025-07-07 23:00:00-05:00,-0.0008828886264862223,0.004156739038914781,0.024560390066419302,0.010006284504493273,-0.6928282528741361
BLK,2025-07-08 23:00:00-05:00,0.01277181156118079,0.006098915128366356,0.032705080532626774,0.010123843365453928,-1.8556700655901892
BLK,2025-07-09 23:00:00-05:00,0.014052883532390759,0.026097445567705435,0.03127316422492199,0.010317224369072694,-0.8848935500122833
BLK,2025-07-10 23:00:00-05:00,-0.002182897935149364,0.02476233057903343,0.01801043165951044,0.010421518438970082,-0.2599610994300569
BLK,2025-07-13 23:00:00-05:00,0.00891391608641956,0.02085876028539313,0.0329841601212677,0.010158315372042126,0.5782036198274213
BLK,2025-07-14 23:00:00-05:00,-0.05875155889642936,-0.052434313525762444,-0.026846083076102922,0.017087687416874973,3.8997326447903027
BLK,2025-07-15 23:00:00-05:00,0.03448808831280337,-0.017610127624536842,-0.005979309790550946,0.018372413492816743,1.9307710635563813
BLK,2025-07-16 23:00:00-05:00,0.021381552725402653,-0.0054702614067086985,0.001204584587992663,0.018195390910648604,1.1832362738208626
BLK,2025-07-17 23:00:00-05:00,-0.0016193436418017182,0.054896040008698854,0.0017700520879946335,0.01826368878866611,0.6545264223738717
BLK,2025-07-20 23:00:00-05:00,-0.009577709278710156,0.009960930649511424,-0.01659063875971778,0.018432675153722468,-0.6857704419078349
BLK,2025-07-21 23:00:00-05:00,0.006742642560226386,-0.004514293907526112,0.051837215148775595,0.01837570946536282,-0.3339474299413286
BLK,2025-07-22 23:00:00-05:00,0.018157204669904337,0.015204909419152868,0.035232450564312234,0.018347134858206746,-0.1439853043548876
BLK,2025-07-23 23:00:00-05:00,-0.0017851220396239986,0.023192484917313294,0.011751613824672491,0.01833062999987133,-0.41524724558403064
BLK,2025-07-24 23:00:00-05:00,0.004390340501541301,0.020801747019709937,0.017841783532870803,0.018242848023625725,-0.4570413472048173
BLK,2025-07-27 23:00:00-05:00,-0.004860819368932789,-0.0022760636012978397,0.02268925888098683,0.018125385721137983,-0.9183885478830132
BLK,2025-07-28 23:00:00-05:00,0.003319072406142265,0.002825620502008519,0.019211460012048986,0.018119115843796562,-0.5998148604603767
BLK,2025-07-29 23:00:00-05:00,-0.006134542579055102,-0.007682866069795513,-0.005105440233117542,0.01824231410532692,-0.7031849708376213
BLK,2025-07-30 23:00:00-05:00,-0.007751305437921352,-0.010565155208310806,-0.011051778578290095,0.018142548229652486,-0.39866485387061634
BLK,2025-07-31 23:00:00-05:00,-0.012847861943455996,-0.026508366713889564,-0.02802495022386231,0.01829382851667245,-0.015734945902433156
BLK,2025-08-03 23:00:00-05:00,0.02222019287090382,0.0012651085774295634,-0.0015743102208113369,0.01884410093674928,-0.4264968517956266
BLK,2025-08-04 23:00:00-05:00,-0.0057524935883102035,0.0032820833284117334,-0.010601632420186635,0.018914667627959285,-0.47684167159667207
BLK,2025-08-05 23:00:00-05:00,0.00982303585930655,0.026323420830107302,0.005284222088141277,0.018835630451535502,-0.6763750559916452
BLK,2025-08-06 23:00:00-05:00,-0.00688071754797448,-0.002894301671042321,0.006166247203922115,0.018688932238499777,-0.7187642289147138
BLK,2025-08-07 23:00:00-05:00,0.010909223806594204,0.013815313642316696,0.03038093194409819,0.018816482580650426,-0.5865874502798842
BLK,2025-08-10 23:00:00-05:00,0.0026312387571456597,0.006595084180453847,0.010635592401491811,0.01873352158008009,-0.21598571029379324
BLK,2025-08-11 23:00:00-05:00,0.02808674963980695,0.04203703078183052,0.04503260462000225,0.013515760737347964,0.2417219767787891
BLK,2025-08-12 23:00:00-05:00,0.00036220297204114793,0.031165247227766812,0.03524190022629603,0.01165610121500981,0.056249674768687405
BLK,2025-08-13 23:00:00-05:00,0.000112085029084108,0.02857440058706051,0.042531298746388835,0.010887627215917638,-0.7458600470627506
BLK,2025-08-14 23:00:00-05:00,-0.021678108327228607,-0.02121406227531697,0.008924607965363762,0.012137041601140855,0.778261020753167
BLK,2025-08-17 23:00:00-05:00,0.0009780135347430274,-0.020611533793848724,0.007261005690754274,0.011857435495619868,-0.8657587641573817
BLK,2025-08-18 23:00:00-05:00,-0.0067335315508796345,-0.027315300324468383,-0.026853928153937168,0.011956353960881273,1.0339109657308359
BLK,2025-08-19 23:00:00-05:00,-8.846254070049575e-06,-0.005770898782168521,-0.02721488251204751,0.011281580663218643,0.7461565010470891
BLK,2025-08-20 23:00:00-05:00,-0.003287668420242751,-0.01000782015190993,-0.03052174142130415,0.011302022090349306,-1.8181230173356704
BLK,2025-08-21 23:00:00-05:00,0.020822499182028498,0.017457372522748482,0.011594677834284806,0.012175140568415158,-0.39121692464096053
BLK,2025-08-24 23:00:00-05:00,-0.00964141745645919,0.007656555236007501,0.0008626140655776382,0.012345435867954849,-0.6438133033943743
BLK,2025-08-25 23:00:00-05:00,0.002374479525858453,0.013380875397233982,0.010040279943532404,0.01233760887262492,0.8119178521546835
BLK,2025-08-26 23:00:00-05:00,-0.007167980540530916,-0.014405558450731104,0.002809201976729403,0.012370653682832933,-1.5851370402716425
BLK,2025-08-27 23:00:00-05:00,-0.0010162208715931431,-0.0058218535572159835,0.005094543926881467,0.012215500043989181,-0.11187524677883699
BLK,2025-08-28 23:00:00-05:00,-0.0029545190918122133,-0.011107277394640458,-0.018316138495416356,0.011811817874589297,-1.0761325918952604
BLK,2025-09-01 23:00:00-05:00,-0.010974643947320395,-0.014898836960206885,-0.01963768702630042,0.011080266263376085,-0.6896797054386556
BLK,2025-09-02 23:00:00-05:00,-0.013706852110448642,-0.027413109818583914,-0.03536587225117216,0.011434710360026402,-0.4574425606364607
BLK,2025-09-03 23:00:00-05:00,0.008431193971713657,-0.016306700459137513,-0.02020973727134623,0.011373304167500136,-0.052712523608356
BLK,2025-09-04 23:00:00-05:00,-0.003987220796728308,-0.00935694806681553,-0.02312365525283211,0.011305628052160663,0.1550302456624161
BLK,2025-09-07 23:00:00-05:00,0.005249524558621488,0.009683032974546757,-0.015085570404303583,0.011078243017755524,1.6304726733864319
BLK,2025-09-08 23:00:00-05:00,0.0006788666534927046,0.0019210821284563195,-0.0034804981218333753,0.011056802197431137,-1.1641884179091455
BLK,2025-09-09 23:00:00-05:00,-0.0025143738333828214,0.0034026659536208204,0.007828029065352293,0.008737126795177784,-0.8058902962094543
BLK,2025-09-10 23:00:00-05:00,0.028370909890891083,0.026481572350643745,0.027755818601294724,0.011100159313703967,1.158042910521336
BLK,2025-09-11 23:00:00-05:00,-0.009495795947241925,0.016044554029804425,0.022071684540613923,0.011263818237657474,0.7257077415060861
BLK,2025-09-14 23:00:00-05:00,-0.007388301686419574,0.011079943290656757,0.009222372958126668,0.010317492980961454,0.4311790030635675
BLK,2025-09-15 23:00:00-05:00,0.0033898260338112163,-0.013481110125600826,0.011956477724371917,0.010350930619626813,0.7337981979756859
BLK,2025-09-16 23:00:00-05:00,0.011520412982533257,0.0074505396522994705,0.026194871801716202,0.010572714575506391,0.44074227314338715
BLK,2025-09-17 23:00:00-05:00,0.00472696862733879,0.019746924670092536,0.002600961238442112,0.010615205272727007,0.6288528830992113
BLK,2025-09-18 23:00:00-05:00,0.005030179350148822,0.021414018760850695,0.017304338302871036,0.0106148681196647,3.942080849931614
BLK,2025-09-21 23:00:00-05:00,-0.005809994057021428,0.003914104301548038,0.018921908598779513,0.009634005723284607,-0.6021235027740558
BLK,2025-09-22 23:00:00-05:00,-0.003925293859941781,-0.004731158159125393,0.011493553506488174,0.009423031303289637,-0.36192483347703686
BLK,2025-09-23 23:00:00-05:00,-0.003331206462508063,-0.013011334162724264,-0.003357671575066612,0.009435047031721072,-0.6342834913134422
BLK,2025-09-24 23:00:00-05:00,0.017119177628731386,0.009751751802327346,0.008934822225861172,0.010040481113883002,0.6168375549574434
BLK,2025-09-25 23:00:00-05:00,0.007984006113925801,0.021824577703059678,0.011900124902368026,0.010147863631731239,-0.3456150542220254
BLK,2025-09-28 23:00:00-05:00,0.016524729285856132,0.04218167455662747,0.034632710429499,0.010629212242389665,0.1365962647520941
BLK,2025-09-29 23:00:00-05:00,-0.008242883109998989,0.01619467567561217,0.03014798750583525,0.010464650047224357,0.5733557186220641
BLK,2025-09-30 23:00:00-05:00,-0.02127172013723122,-0.013299357036340331,0.011604832370776919,0.01119377723045013,0.1868366203614564
BLK,2025-10-01 23:00:00-05:00,0.017062970861391635,-0.012776907071917032,0.011548930330284923,0.011607346395652864,0.2024479952672155
BLK,2025-10-02 23:00:00-05:00,0.00012916056624323602,-0.004443137934865726,0.003666304650240537,0.011520857384059034,-0.7315900712234347
BLK,2025-10-05 23:00:00-05:00,0.016007817960807413,0.033477397040709844,0.0031559319416416542,0.01188705541533421,0.8174035269747923
BLK,2025-10-06 23:00:00-05:00,-0.011057663552908714,0.004902922411070598,0.00030879966466557107,0.012307011583613662,-0.17701516086711686
BLK,2025-10-07 23:00:00-05:00,-0.0010547485826684078,0.0037133622917184805,0.02097154637863108,0.012278498693562078,-0.7414204658650925
BLK,2025-10-08 23:00:00-05:00,0.002085928108499946,-0.010040062264758398,0.0059369468133276815,0.010704944710887473,-0.37587804493688554
BLK,2025-10-09 23:00:00-05:00,-0.030040362448779945,-0.029042293966676125,-0.02440777171419173,0.01262852096376725,0.2716994224723024
BLK,2025-10-12 23:00:00-05:00,0.020099638623128024,-0.008480591266014414,-0.02047871883966612,0.013210322056847874,0.6174332466965814
BLK,2025-10-13 23:00:00-05:00,0.03388384317695814,0.022982029915746827,0.024034657347126398,0.015031901423532343,1.892120977888277
BLK,2025-10-14 23:00:00-05:00,0.00697504968165541,0.06202087233083753,0.032266131196675873,0.014936278513933554,1.2415204579984165
BLK,2025-10-15 23:00:00-05:00,-0.025968959078211395,0.014059074810869321,0.003366304300543632,0.016281649951325545,1.7896327039843234
BLK,2025-10-16 23:00:00-05:00,-0.008707758683882627,-0.027715831202750008,0.02543363058097614,0.01641897473360809,0.5292900644300859
BLK,2025-10-19 23:00:00-05:00,-0.0009990337145620032,-0.03541520275049814,0.004224635541160149,0.01635023708042637,0.08379144835999158
BLK,2025-10-20 23:00:00-05:00,-0.025862114545364134,-0.03530939440587266,-0.05380737938460889,0.01741098793846076,1.420355752489833
BLK,2025-10-21 23:00:00-05:00,-0.0002831053004085371,-0.027110819217153526,-0.0606274219323194,0.01739300978425171,-0.34755171040563554
BLK,2025-10-22 23:00:00-05:00,-0.004142781941106066,-0.030172396472761598,-0.03957787481804953,0.01694982228814218,-1.244012571839572
BLK,2025-10-23 23:00:00-05:00,0.010337726393656599,0.0058672705088513855,-0.02112549065633562,0.01702235817011072,-0.534844524811897
BLK,2025-10-26 23:00:00-05:00,-0.0046804666868836,0.0014428560384089906,-0.024732755329824663,0.016545011901775108,0.09832039117896585
BLK,2025-10-27 23:00:00-05:00,-0.005621828511948701,-4.4486318766967514e-05,-0.004469003877500488,0.016501502614887347,-1.1548929309277105
BLK,2025-10-28 23:00:00-05:00,-0.0239566212926009,-0.033986425891171845,-0.028043396870539916,0.016679448579874172,0.625925037257165
BLK,2025-10-29 23:00:00-05:00,4.5580246593512896e-05,-0.029399531595610928,-0.023955555550709606,0.016090766795721013,-0.2653980654680531
BLK,2025-10-30 23:00:00-05:00,-0.013879111055901006,-0.03745936490119728,-0.04735041554385466,0.016267768488866415,0.6747085644392459
BLK,2025-11-03 00:00:00-05:00,-0.012910917388820442,-0.026566469070339438,-0.055228021858871545,0.015733906423164717,0.2540886492774064
BLK,2025-11-04 00:00:00-05:00,-0.008345495575055706,-0.034734251346175804,-0.057815814303227686,0.0156886376415526,0.7486395103758917
BLK,2025-11-05 00:00:00-05:00,0.01288780744671314,-0.008533417434983481,-0.02224952816624637,0.01615956355433571,-0.8507142603223737
BLK,2025-11-06 00:00:00-05:00,-0.003847083295009157,0.000570612558089767,-0.02605540830778308,0.016097183947785143,-1.3723548347217853
BLK,2025-11-07 00:00:00-05:00,0.011931526544675775,0.021029948297162537,-0.0005634719934367594,0.015272871463978804,-1.0833467848618514
BLK,2025-11-10 00:00:00-05:00,0.0003973957768368397,0.008439131932562294,0.012911314161348164,0.014370837508865995,-1.1933535621009141
BLK,2025-11-11 00:00:00-05:00,0.0028911351702283206,0.015260457319363763,0.024388809966756186,0.011565936730164083,-1.450043287193059
BLK,2025-11-12 00:00:00-05:00,0.0075247456295919335,0.010839179505803376,0.018964852375176866,0.011595723179004492,-0.8830751106362827
BLK,2025-11-13 00:00:00-05:00,-0.022195280658914074,-0.011989311059608876,0.00019648066764421657,0.011256468100704086,-0.3744132699436606
BLK,2025-11-14 00:00:00-05:00,-0.010947545724099506,-0.025622659849864338,-0.022417270326266947,0.011311845359430722,-0.6898541726049678
BLK,2025-11-17 00:00:00-05:00,-0.03227024264365541,-0.06410839927531375,-0.054339903545739254,0.012847398670466923,1.41598806046287
BLK,2025-11-18 00:00:00-05:00,-0.0045516336254533,-0.04722103849851744,-0.06135794290253971,0.01198064586336479,0.7244978033746908
BLK,2025-11-19 00:00:00-05:00,-0.004376257657277227,-0.040890752381773865,-0.07244529560049273,0.011929226297336483,1.074661086957132
BLK,2025-11-20 00:00:00-05:00,-0.021839411169856993,-0.03055283846436241,-0.07210771447391595,0.012483444087610417,0.24097290782982414
BLK,2025-11-21 00:00:00-05:00,0.022367248340030788,-0.004337080224489753,-0.04085301178109668,0.013563752746978804,2.35038963099328
BLK,2025-11-24 00:00:00-05:00,0.0047008575163400845,0.004740392130314186,-0.004209807312039904,0.013756929504015998,1.3175781350767777
BLK,2025-11-25 00:00:00-05:00,0.01008355284114848,0.03753080685836996,0.010430404720934705,0.014167673460547297,-0.012834804353168146
BLK,2025-11-26 00:00:00-05:00,0.009992478869004895,0.024972497136686034,0.025012829432319306,0.01371703752930681,-0.4782799896690515
BLK,2025-11-28 00:00:00-05:00,0.006961161593937781,0.027278406898155305,0.05519290100236174,0.013873955694237397,-1.404412073176963
BLK,2025-12-01 00:00:00-05:00,-0.0070277036900304735,0.009875862029533167,0.02485415065821006,0.013655114054708475,-0.08825712212994603
BLK,2025-12-02 00:00:00-05:00,-0.0012692968866663268,-0.0013846134068554727,0.01876424093610951,0.0134082253045878,-0.9789419514416005
BLK,2025-12-03 00:00:00-05:00,0.039716263810266605,0.03109901189094688,0.04865161630463044,0.01612044699952436,0.9603991644082085
BLK,2025-12-04 00:00:00-05:00,-0.003972762935419039,0.03427125184685598,0.034151831705547586,0.015908631637156452,-0.10777497343389826
BLK,2025-12-05 00:00:00-05:00,0.0016723554197761725,0.03731758496147641,0.028720213485151636,0.015882336818294308,-0.35371925348233324
BLK,2025-12-08 00:00:00-05:00,-0.009457557011249396,-0.011742789328495817,0.026202883206521532,0.015791186977568192,-0.10562642248953971
BLK,2025-12-09 00:00:00-05:00,0.008747517835492769,0.0008782603033070657,0.036495231400465844,0.015928180276722527,-0.8044068551190872
BLK,2025-12-10 00:00:00-05:00,0.01124784245340682,0.01044615618455147,0.008115004978164864,0.016120943266618545,0.7487500980031041
BLK,2025-12-11 00:00:00-05:00,0.017058023850449855,0.03749453452547735,0.029401020998986116,0.01648404911112127,0.3988197938971708
BLK,2025-12-12 00:00:00-05:00,-0.011571553397509704,0.01659641584052829,0.015790489386762196,0.015865931872330243,-0.34968511512722766
BLK,2025-12-15 00:00:00-05:00,-0.006363047919007547,-0.001107619986061792,0.01896387476511685,0.01571260784100501,-0.576489404948416
BLK,2025-12-16 00:00:00-05:00,-0.01295558797999563,-0.03058515956696639,-0.0029590349870080024,0.01403193856853594,-0.12373238860553619
BLK,2025-12-17 00:00:00-05:00,-0.002939703227456514,-0.02211935338341653,-0.016947261851843698,0.013994135273501676,-0.11623160058128859
BLK,2025-12-18 00:00:00-05:00,-9.39884096240462e-06,-0.015866455425262438,-0.033444036093302265,0.013914405883678595,-0.3424971649585845
BLK,2025-12-19 00:00:00-05:00,-0.004525813700842152,-0.007461541177958941,-0.026554208359836684,0.01279734515167727,2.0416351884620547
BLK,2025-12-22 00:00:00-05:00,0.02644850904090812,0.0217933905516432,0.005590602652775445,0.01313992527665298,-0.3788456520153534
BLK,2025-12-23 00:00:00-05:00,-0.0015253601501175051,0.020244376746682224,0.01723560013407699,0.013191780789073163,-1.7283219808175536
BLK,2025-12-24 00:00:00-05:00,0.0022179485537496824,0.02715594272504518,0.022497615903755763,0.013102610024240235,-1.7803927355808578
BLK,2025-12-26 00:00:00-05:00,-0.0007805388778534539,-9.187159603962769e-05,0.02170911964355593,0.013026526545622122,-1.4546528304133395
BLK,2025-12-29 00:00:00-05:00,0.0002665530749690337,0.0017026142403038236,0.02662778544816735,0.01299409133902998,-1.1777158897358624
BLK,2025-12-30 00:00:00-05:00,-0.004676557980649365,-0.005188347181181885,-0.0045027177839179755,0.01291615123312576,-1.1529927252008905
