symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,next_1d_log_return
SHEL,2025-01-22 00:00:00-05:00,-0.012281019547896399,-0.0075244869163835215,0.0006068835801731343,0.011525846695117963,0.7726236589699983,0.010708217332791281
SHEL,2025-01-23 00:00:00-05:00,0.010765755485630413,-0.0008993034968559632,0.004520791220792741,0.011205450351873474,-0.9175314392305136,-0.01923575080444042
SHEL,2025-01-24 00:00:00-05:00,-0.019051924317075586,-0.02066801519691075,-0.015951871602436052,0.01244252993829436,0.8029399140664549,-0.00383052788205832
SHEL,2025-01-27 00:00:00-05:00,-0.0038232007686870295,-0.012282014101379857,-0.023681083075609677,0.012104839879231532,-0.0974143764453293,-0.008633968666075898
SHEL,2025-01-28 00:00:00-05:00,-0.008596802997932085,-0.031203061993470338,-0.032799134135040764,0.012001388812472312,-0.7181187467447925,0.003092063427794389
SHEL,2025-01-29 00:00:00-05:00,0.003096848786855233,-0.009328648764461267,-0.01774071381216591,0.011626606072112352,-0.05160403177220344,0.02845814390637596
SHEL,2025-01-30 00:00:00-05:00,0.0288669455820576,0.02318083296846929,-0.00015002876296366097,0.012980735533515532,2.3232250585629948,-0.012075586613534169
SHEL,2025-01-31 00:00:00-05:00,-0.012002969310251799,0.019665488156986655,0.007034752608789718,0.01308368996276373,1.2066299132063547,-0.010380230296444533
SHEL,2025-02-03 00:00:00-05:00,-0.010326541633417063,0.006020377057134096,0.00046052776848259924,0.013045336933170702,0.43777125950497536,0.022155669320255547
SHEL,2025-02-04 00:00:00-05:00,0.02240292885212969,-0.0003001025499417276,0.031743469140044,0.013036878446714851,-1.0114384255031603,-0.001502031043618665
SHEL,2025-02-05 00:00:00-05:00,-0.0015009035595666687,0.010326360615280583,0.027014413354571998,0.013047755411556295,-1.3143953969303241,-0.005576776105820446
SHEL,2025-02-06 00:00:00-05:00,-0.005561254756387357,0.015191091408105262,-0.007351797092045587,0.0125100775959308,-0.2410951153273438,-0.004089379762517667
SHEL,2025-02-07 00:00:00-05:00,-0.004081029635254918,-0.011106054230748286,0.0006074365267447757,0.011778876782273589,-0.21892870885837618,0.003635789130821057
SHEL,2025-02-10 00:00:00-05:00,0.003642406629635886,-0.006012220570359772,0.014730714658844235,0.011781648820090482,-0.2203217843520379,0.018725610310034835
SHEL,2025-02-11 00:00:00-05:00,0.018902034044258054,0.018439974427877814,0.011256090916984096,0.012441495377582117,-0.8994611323675177,-0.009244040148926469
SHEL,2025-02-12 00:00:00-05:00,-0.009201445360145333,0.01320376925949196,0.0034571656831439146,0.01229922397093367,-1.3529593789978738,0.009095780439870168
SHEL,2025-02-13 00:00:00-05:00,0.009137272757031134,0.01875098312279344,0.0182889920061593,0.012370305702964676,-1.3844917240710892,0.0071159142619556266
SHEL,2025-02-14 00:00:00-05:00,0.007141292540686184,0.006991985134085388,0.029763386486588272,0.012450686754122696,-1.3385095051309113,0.010226186042564896
SHEL,2025-02-18 00:00:00-05:00,0.01027865217334778,0.02679046182139566,0.0365723481640825,0.012604710604603086,-0.8660387544883181,-0.0032491711749727957
SHEL,2025-02-19 00:00:00-05:00,-0.0032438983306478653,0.014192702604480356,0.014042349835369672,0.01264757781477131,-1.6507307173935144,0.011472358266357596
SHEL,2025-02-20 00:00:00-05:00,0.011538418147630791,0.018620614294754256,0.03526876344709984,0.012428106102392254,-1.126957033818785,-0.024875364853641082
SHEL,2025-02-21 00:00:00-05:00,-0.024568522502528722,-0.016514296651267912,0.000690160593564082,0.013632276366533752,-0.5570740166116225,0.0028443918925966805
SHEL,2025-02-24 00:00:00-05:00,0.002848441013401315,-0.010503068192483922,-0.0035751935489576336,0.012821693065183193,-0.9239738052167202,0.00014949951187820712
SHEL,2025-02-25 00:00:00-05:00,0.00014951068748714214,-0.021643810636145844,-0.01356543517472264,0.012761481346072195,-0.6654847934631262,0.007446155228946088
SHEL,2025-02-26 00:00:00-05:00,0.007473946780036433,0.010494734067708178,-0.002958574720178131,0.012567176429124706,-0.2525552169078739,-0.0019307944379613915
SHEL,2025-02-27 00:00:00-05:00,-0.001928931653458088,0.005680935965113321,-0.01623291546643335,0.012610041455482477,0.36230667019182555,0.0028205579782665854
